1,-82,15,10.1.1.2,23.4386,21.2927,1.5
2,-82,23,10.1.2.1,13.1602,27.2103,1.5
3,-82,15,10.1.2.2,13.1871,28.21,1.5
4,-82,23,10.1.3.1,43.7857,30.3405,1.5
5,-82,15,10.1.3.2,44.5894,29.7455,1.5
6,-82,23,10.1.4.1,24.1025,12.814,1.5
7,-82,15,10.1.4.2,24.5246,13.7206,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,19.9206,4.27751,1.5
1,-82,15,10.1.1.2,18.9209,4.30123,1.5
2,-82,23,10.1.2.1,16.271,6.16859,1.5
3,-82,15,10.1.2.2,16.0898,7.15204,1.5
4,-82,23,10.1.3.1,8.78293,29.937,1.5
5,-82,15,10.1.3.2,9.45354,29.1952,1.5
6,-82,23,10.1.4.1,40.6862,32.174,1.5
7,-82,15,10.1.4.2,39.9347,31.5142,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,8.46697,46.4345,1.5
1,-82,15,10.1.1.2,8.52312,47.4329,1.5
2,-82,23,10.1.2.1,39.0953,39.3985,1.5
3,-82,15,10.1.2.2,39.4052,40.3493,1.5
4,-82,23,10.1.3.1,33.9086,28.3809,1.5
5,-82,15,10.1.3.2,33.2147,29.101,1.5
6,-82,23,10.1.4.1,4.41422,11.9117,1.5
7,-82,15,10.1.4.2,3.43962,12.1356,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,35.6871,48.5521,1.5
1,-82,15,10.1.1.2,36.6721,48.7244,1.5
2,-82,23,10.1.2.1,30.0708,38.7007,1.5
3,-82,15,10.1.2.2,29.0782,38.5792,1.5
4,-82,23,10.1.3.1,21.9404,25.3963,1.5
5,-82,15,10.1.3.2,22.7233,24.7741,1.5
6,-82,23,10.1.4.1,45.1147,40.3702,1.5
7,-82,15,10.1.4.2,44.6921,39.4639,1.5
