Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
6,0,11.1865,0,10.2936,4.49546,11.8909,33.0991,10.5719,0.248088,0,0.186416,0,0,10.1374,321008,484080064,167932,253241456,55636,83899088,3174,2826,0,0,0,0
7,0,0,0,0,1.88633,8.57274,0.399544,49.1988,17.0561,0,0.42112,11.401,0,20.3205,0,0,0,0,0,0,0,0,55636,83899088,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,41.7312,1.06324,33.9143,0.383635,4.82122,14.7956,33.4519,6.95706,0.287916,0,0.129908,0,0,6.53924,320992,484055936,168810,254565480,5288,7974304,405,5633,0,0,0,0
1,0,0,0,0,0.831302,19.5168,0.415928,39.2618,2.3287,0,0.294312,26.4742,0,10.1646,0,0,0,0,0,0,0,0,5288,7974304,0,0
2,0,17.3917,0,15.5867,3.37932,3.22909,51.3214,2.10147,0.489612,0,0.030228,0,0,1.58163,320998,484064984,263858,397897864,86497,130437476,6653,2781,0,0,0,0
3,0,0,0,0,0.844332,8.66779,0.794088,49.7197,35.6902,0,0.16442,12.5259,0,1.33923,0,0,0,0,0,0,0,0,86505,130449540,0,0
4,0,19.5435,0,13.3422,3.75767,4.37214,46.1945,5.72252,0.313704,0,0.173768,0,0,5.23505,321003,484072524,237042,357459336,97199,146576092,4806,3669,0,0,0,0
5,0,0,0,0,1.15425,8.9344,0.51698,49.4359,25.7321,0,0.349224,15.8691,0,7.48542,0,0,0,0,0,0,0,0,97199,146576092,0,0
6,0,3.7328,0,4.60181,6.72554,11.2345,34.0546,8.01645,0.288996,0,0.055032,0,0,7.67242,321008,484080064,169123,255037484,18565,27996020,1399,4646,0,0,0,0
7,0,0,0,0,0.918699,15.9182,0.430804,42.7581,7.65018,0,0.232708,19.7817,0,15.0935,0,0,0,0,0,0,0,0,18565,27996020,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,98.7083,4.83002,96.4426,2.76748,6.2323,7.01658,37.7108,9.07484,0.333504,0,0.196052,0,0,8.54529,320992,484055936,189268,285416144,24022,36225176,2972,3790,0,0,0,0
1,0,0,0,0,1.83758,10.8781,0.517552,46.7959,16.0485,0,0.40024,15.3556,0,14.9917,0,0,0,0,0,0,0,0,24027,36232716,0,0
2,0,60.4095,0,60.9546,1.43579,0.780907,57.691,0.129032,0.129032,0,0,0,0,0,320998,484064984,300585,453282180,300445,453071060,10733,5,0,0,0,0
3,0,0,0,0,2.04709,0.353104,0.343952,57.2873,57.149,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,300557,453239956,0,0
4,0,20.6811,0,19.1371,2.75291,2.45412,54.3128,0.566352,0.566352,0,0,0,0,0,321003,484072524,280129,422434532,102857,155108356,9128,888,0,0,0,0
5,0,0,0,0,0.355169,5.39761,0.939788,53.3883,48.9055,0,0.137588,4.34515,0,0,0,0,0,0,0,0,0,0,102887,155153596,0,0
6,0,12.7876,0,13.5835,12.3204,0.510167,44.0905,3.11372,0.330936,0,0.024512,0,0,2.75828,321008,484080064,214458,323402664,63599,95907292,3394,4267,0,0,0,0
7,0,0,0,0,1.87211,10.0625,0.519872,47.5749,18.284,0,0.262536,10.8345,0,18.1939,0,0,0,0,0,0,0,0,63599,95907292,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,90.2749,29.2504,86.9549,29.0453,1.35056,0.473195,31.3897,26.8748,0.093516,0,16.0376,2.4e-05,0,10.7436,320992,484055936,163002,245807016,145476,219377808,5197,626,0,0,0,0
1,0,0,0,0,1.35548,0.585642,0.2105,57.9366,27.7,0,0.518048,3.31704,0,26.4015,0,0,0,0,0,0,0,0,145530,219459240,0,0
2,0,16.0061,0,14.6053,6.96579,2.55181,36.1802,14.3831,0.233208,0,0.185472,0,0,13.9644,320998,484064984,180553,272273924,79606,120045848,3402,3048,0,0,0,0
3,0,0,0,0,1.88291,7.90028,0.381408,49.9109,18.2556,0,0.399464,7.23266,0,24.0232,0,0,0,0,0,0,0,0,79606,120045848,0,0
4,0,28.0534,0,28.0874,1.42482,0.47384,30.3564,27.8385,0.090732,0,17.092,0,0,10.6558,321003,484072524,157584,237636672,139523,210400684,4985,645,0,0,0,0
5,0,0,0,0,1.35642,4.05322,0.203312,54.4753,26.5525,0,27.9228,0,0,1.2e-05,0,0,0,0,0,0,0,0,139523,210400684,0,0
6,0,16.965,0,15.2169,4.21265,4.87969,37.8282,13.1574,0.253104,0,0.275796,0,0,12.6285,321008,484080064,192963,290988204,84375,127237500,4020,2874,0,0,0,0
