Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
2,0,61.034,0,61.0559,1.43682,0.173664,58.2639,0.13024,0.13024,0,0,0,0,0,320998,484064984,303579,457797132,303551,457754908,10854,0,0,0,0,0
3,0,0,0,0,1.43916,0.35672,0.34732,57.8564,57.7181,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303551,457754908,0,0
4,0,60.468,0,60.583,1.48211,0.524629,57.9146,0.134608,0.130616,0,0,0,0,0.003992,321003,484072524,301744,455029952,300736,453509888,10745,35,0,0,0,0
5,0,0,0,0,0.249286,2.17956,0.346216,57.3221,57.1841,0,0.13806,0,0,0,0,0,0,0,0,0,0,0,300736,453509888,0,0
6,0,60.5231,0,60.7519,1.48967,0.296488,57.8803,0.389996,0.129932,0,0.001652,0,0,0.258412,321008,484080064,301570,454767560,301010,453923080,10752,19,0,0,0,0
7,0,0,0,0,0.22959,2.10273,0.345352,57.3734,57.2356,0,0.137824,0,0,0,0,0,0,0,0,0,0,0,301010,453923080,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,179.438,61.0362,179.406,61.039,1.44451,0.173648,58.2663,0.130232,0.130232,0,0,0,0,0,320992,484055936,303590,457813720,303562,457771496,10853,0,0,0,0,0
1,0,0,0,0,1.44686,0.356704,0.347292,57.8585,57.7202,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303562,457771496,0,0
2,0,28.5024,0,28.2847,1.30217,0.501995,30.7407,27.4992,0.092612,0,27.4066,0,0,0,320998,484064984,159608,240688864,141756,213768048,5066,636,0,0,0,0
3,0,0,0,0,1.30716,0.612674,0.207192,57.917,26.9861,0,27.5448,3.38606,0,0,0,0,0,0,0,0,0,0,141756,213768048,0,0
4,0,61.042,0,61.0559,1.426,0.17368,58.2716,0.130252,0.130252,0,0,0,0,0,321003,484072524,303619,457857452,303591,457815228,10855,0,0,0,0,0
5,0,0,0,0,1.42834,0.356752,0.347352,57.8637,57.7257,0,0.13806,0,0,0,0,0,0,0,0,0,0,0,303591,457815228,0,0
6,0,28.8575,0,29.0266,1.30191,0.501852,31.0838,27.1618,0.093372,0,27.0684,0,0,0,321008,484080064,161400,243391200,143522,216431176,5129,637,0,0,0,0
7,0,0,0,0,1.3069,0.613607,0.209212,57.9143,27.3185,0,27.2067,3.38911,0,0,0,0,0,0,0,0,0,0,143522,216431176,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,127.93,29.2669,128.614,29.4724,1.64415,0.8065,28.8333,28.7194,0.069004,0,0.134636,0,0,28.5158,320992,484055936,149400,225295200,145558,219501464,5203,137,0,0,0,0
1,0,0,0,0,1.30915,1.11042,0.175804,57.4027,27.6818,0,0.272308,0,0,29.4486,0,0,0,0,0,0,0,0,145558,219501464,0,0
2,0,32.7226,0,32.4618,2.0567,0.907501,32.2715,24.7662,0.077656,0,0.133776,0,0,24.5548,320998,484064984,167337,252344196,162745,245419460,5816,164,0,0,0,0
3,0,0,0,0,1.33411,1.32239,0.197288,57.1481,30.956,0,0.276916,0,0,25.9152,0,0,0,0,0,0,0,0,162773,245461684,0,0
4,0,34.9325,0,34.9615,1.79978,0.683041,33.9913,23.5292,0.079328,0,0.14362,0,0,23.3063,321003,484072524,176569,266266052,173736,261993888,6207,102,0,0,0,0
5,0,0,0,0,1.30605,1.00838,0.20552,57.4781,33.0436,0,0.275568,0,0,24.1589,0,0,0,0,0,0,0,0,173764,262036112,0,0
6,0,31.0085,0,31.7187,2.27666,1.02329,31.0144,25.6929,0.076952,0,0.13074,0,0,25.4853,321008,484080064,160507,242044556,154220,232563760,5513,225,0,0,0,0
7,0,0,0,0,1.3348,1.5211,0.191712,56.9543,29.3319,0,0.266596,0,0,27.3558,0,0,0,0,0,0,0,0,154220,232563760,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,173.766,56.9077,180.325,60.7012,2.34977,0.519279,55.4192,1.78337,0.129388,0,0.008704,0,0,1.64528,320992,484055936,287737,433907396,283029,426807732,10111,168,0,0,0,0
1,0,0,0,0,0.222383,2.47457,0.334968,57.0344,53.822,0,0.144924,0,0,3.06749,0,0,0,0,0,0,0,0,283029,426807732,0,0
2,0,58.2717,0,60.887,1.82923,0.901657,56.6171,0.685632,0.132812,0,0.002036,0,0,0.550784,320998,484064984,294535,444158780,289813,437038004,10356,168,0,0,0,0
3,0,0,0,0,0.0395395,3.172,0.343492,56.4733,55.1123,0,0.138492,0,0,1.22248,0,0,0,0,0,0,0,0,289813,437038004,0,0
4,0,47.9023,0,47.8126,1.52607,0.564456,47.2919,10.6501,0.1158,0,0.399392,0,0,10.1349,321003,484072524,246034,371019272,238241,359267428,8510,278,0,0,0,0
5,0,0,0,0,0.0911968,2.41404,0.291768,57.2301,45.3116,0,1.31824,1.02772,0,9.57254,0,0,0,0,0,0,0,0,238241,359267428,0,0
6,0,10.6843,0,10.9246,0.634703,1.7244,11.8049,45.8632,0.036432,0,1.14226,0,0,44.6845,321008,484080064,60740,91595920,53138,80132104,1900,272,0,0,0,0
7,0,0,0,0,0.0912303,3.00501,0.080112,56.8508,10.1165,0,1.24108,0.54324,0,44.95,0,0,0,0,0,0,0,0,53138,80132104,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,182.963,61.034,182.981,61.0221,1.53052,0.173829,58.2642,0.130228,0.130228,0,0,0,0,0,320992,484055936,303579,457797132,303551,457754908,10853,0,0,0,0,0
1,0,0,0,0,1.53287,0.356885,0.347288,57.8564,57.7181,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,303551,457754908,0,0
2,0,0.00562987,0,0,0.868298,1.22944,0.13374,57.8446,0.000156,0,0.268044,0,0,57.5764,15057,22705956,57,85956,28,42224,1,2,0,0,0,0
3,0,0,0,0,0.118116,1.98929,0.000236,57.9685,0.005432,0,0.38104,0.005516,0,57.5765,0,0,0,0,0,0,0,0,28,42224,0,0
4,0,60.8894,0,60.9196,1.51985,0.180976,58.1325,0.248072,0.129996,0,0.112752,0,0,0.005324,321003,484072524,302891,456759628,302832,456670656,10825,2,0,0,0,0
