18,-81.049,-80.4437,-75.3708,-74.5808,-67.1381,-66.4213,-63.4323,-58.8026,-58.349,-51.0359
19,-77.3588,-77.3004,-74.5145,-71.9195,-67.4404,-63.5685,-62.3034,-58.5796,-53.9097,-51.0359
20,-81.1394,-80.8114,-74.9516,-74.7972,-65.6749,-61.9986,-60.9658,-59.8001,-54.6866,-54.4444,-45.1697
21,-81.0891,-80.5815,-75.2489,-72.2879,-65.3561,-62.9999,-54.8141,-54.6866,-51.3073
22,-81.5595,-80.0243,-77.8082,-77.3073,-74.4739,-70.6961,-68.2673,-67.2125,-66.6926,-66.5928,-65.3561,-59.8001,-40.3667
23,-81.751,-80.3658,-77.0195,-76.7221,-72.2865,-70.1167,-67.2682,-66.0846,-64.4626,-62.9999,-62.223,-54.4444,-40.3667
24,-81.8904,-81.0891,-77.2658,-76.794,-74.7972,-73.3642,-71.5015,-70.6961,-70.1167,-67.625,-66.3362,-64.9111,-64.0836,-62.0583,-54.5091,-48.6063,-43.3404
25,-81.9852,-81.1166,-80.5815,-79.5811,-76.3947,-75.9841,-75.066,-74.9516,-73.3667,-73.2875,-67.2682,-66.5928,-65.5147,-65.0498,-62.3745,-62.0457,-54.5091
26,-81.751,-81.5595,-81.1465,-80.5844,-77.9959,-75.5458,-73.548,-71.8509,-70.3146,-69.3819,-65.6258,-65.5147,-64.9111,-63.4164,-62.9636,-56.2847,-42.1018
27,-80.3658,-80.0243,-80.022,-77.4642,-76.3268,-71.9874,-71.147,-69.2501,-68.1957,-66.9208,-66.8493,-64.0836,-62.0457,-61.9902,-42.1018
28,-81.1804,-81.1616,-79.5811,-78.2638,-77.3804,-77.2658,-74.0565,-73.842,-72.8107,-66.8493,-64.0269,-62.9636,-62.958,-62.6519,-61.4452,-56.0385,-54.8323,-45.2156
29,-78.3276,-77.5166,-77.0072,-76.7869,-76.3947,-74.4617,-73.3642,-69.8912,-68.9983,-68.6128,-68.0944,-67.3709,-61.9902,-59.6626,-56.2847,-45.708,-45.2156
30,-78.9354,-77.4642,-76.5991,-75.5458,-75.2845,-74.7116,-73.8023,-71.9114,-67.5769,-67.3709,-63.02,-62.958,-57.534,-57.3937,-53.6385
31,-81.2021,-80.022,-77.9959,-77.0426,-76.1409,-75.0553,-74.4892,-69.2608,-68.2124,-68.0944,-62.6519,-59.9492,-59.2724,-56.4739,-53.6385,-52.5797,-52.2419
32,-81.2373,-79.3563,-77.5166,-74.9159,-73.8432,-73.842,-73.0393,-72.9327,-69.8954,-68.1989,-67.6935,-63.0272,-62.0368,-57.3937,-56.4739,-36.6557
33,-79.9842,-79.7723,-76.7869,-75.7285,-73.1545,-72.8107,-72.2378,-71.8852,-67.8914,-67.8843,-66.5746,-64.5717,-59.4334,-57.534,-52.5797,-36.6557
34,-80.4437,-78.9354,-77.3004,-76.1409,-75.0206,-73.5589,-71.0515,-69.9506,-67.8914,-67.6935,-65.5671,-64.6509,-62.6976,-61.3331,-58.3549,-54.9156,-36.7324
35,-78.1156,-75.7053,-75.2845,-75.1993,-75.0553,-74.6492,-73.7594,-73.3908,-69.5251,-65.9908,-64.5717,-63.0272,-61.1128,-55.3695,-54.9156
36,-76.0475,-75.7285,-74.9159,-74.5808,-74.5145,-68.0897,-65.587,-64.5939,-60.6588,-60.1526,-58.3549,-55.3695,-51.2559
37,-79.7723,-79.3563,-77.1183,-67.4404,-66.7209,-66.4213,-65.9908,-64.4723,-61.3331,-59.5679,-51.2559,-48.0248,-45.4389
38,-76.3467,-73.7594,-72.6147,-71.0515,-68.5068,-63.5685,-60.6588,-58.8026,-48.0248,-33.2307
39,-75.2238,-73.3908,-71.3801,-69.9506,-66.8745,-62.3034,-60.1526,-58.349,-45.4389,-33.2307
