Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
2,0,57.6835,0,59.7216,3.67686,1.00838,94.5289,0.822104,0.22646,0,0.00468,0,0,0.590964,534996,806773968,490745,740043460,478146,721044168,17148,386,0,0,0,0
3,0,0,0,0,0.2503,4.10201,0.57804,95.1005,91.2717,0,0.22786,0.617584,0,2.98333,0,0,0,0,0,0,0,0,478146,721044168,0,0
4,0,59.8672,0,60.7857,2.69754,0.712999,96.3055,0.366532,0.222004,0,0.000308,0,0,0.14422,535005,806787540,501588,756394704,496247,748340476,17741,178,0,0,0,0
5,0,0,0,0,0.105781,4.07191,0.580624,95.3189,94.4322,0,0.229424,0.202312,0,0.454988,0,0,0,0,0,0,0,0,496247,748340476,0,0
6,0,58.3169,0,60.6843,3.53945,0.637189,94.9198,1.00003,0.224304,0,0.003476,0,0,0.772252,535013,806799604,493252,743824016,483396,728961168,17276,341,0,0,0,0
7,0,0,0,0,0.158293,4.19816,0.576904,95.1578,91.9902,0,0.23238,0.346252,0,2.58903,0,0,0,0,0,0,0,0,483396,728961168,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,171.533,29.8525,180.202,29.8017,2.62198,1.38733,52.7197,43.363,0.172832,0,4.22367,0.000216,0,38.9663,534988,806761904,273603,412593324,247451,373156108,9027,747,0,0,0,0
1,0,0,0,0,0.271172,7.01964,0.380896,92.415,48.1856,0,0.894008,0.777304,0,42.5581,0,0,0,0,0,0,0,0,247784,373658272,0,0
2,0,56.3298,0,60.8701,4.4957,1.02858,93.2642,1.30929,0.22848,0,0.005364,0,0,1.07545,534996,806773968,483184,728641472,466925,704122900,16704,560,0,0,0,0
3,0,0,0,0,0.391631,4.5083,0.57424,94.6182,88.9083,0,0.229848,0.766656,0,4.71346,0,0,0,0,0,0,0,0,466925,704122900,0,0
4,0,27.7817,0,28.5078,2.77095,1.63945,51.7864,43.8899,0.166548,0,4.19231,0.000156,0,39.5309,535005,806787540,268579,405017132,230286,347271288,8235,1359,0,0,0,0
