24,-80.4623,-80.3684,-76.5251,-76.1155,-75.6468,-75.2575,-72.4751,-71.8919,-66.0982,-64.386,-61.1126,-59.8122,-59.4572,-57.6622,-46.7324
25,-79.7746,-79.6491,-77.0523,-76.2713,-75.4186,-74.4668,-73.7582,-73.1863,-66.3411,-64.8944,-59.8421,-59.0969,-57.6843,-57.3206,-46.7324
26,-81.8233,-81.5151,-81.394,-81.1554,-46.7324
27,-81.7838,-81.5032,-81.3536,-80.8409,-46.7324
28,-78.0114,-77.2587,-66.5625,-66.0448,-46.7324
29,-77.7882,-76.9818,-68.4508,-67.9243,-46.7324
30,-46.7324
31,-46.7324
32,-80.5772,-80.3968,-63.706,-60.9854,-46.7324
33,-79.7466,-79.5663,-62.313,-59.952,-46.7324
34,-79.6052,-78.7514,-52.9663,-47.8615,-46.7324
35,-80.1155,-79.2779,-49.0519,-46.7324
36,-81.3536,-79.1375,-78.225,-76.9366,-76.8674,-73.5444,-73.5353,-73.1487,-72.1863,-68.3149,-66.591,-66.3411,-66.0982,-46.7324
37,-81.7838,-79.2302,-78.3369,-75.8569,-75.7918,-72.7753,-72.5192,-72.2728,-71.0746,-67.9753,-66.0992,-64.8944,-64.386,-46.7324
38,-81.7521,-80.9718,-80.3028,-80.2292,-80.1088,-79.8594,-76.7289,-76.5488,-76.0829,-76.0673,-74.2823,-73.6891,-46.7324
39,-81.3971,-80.5968,-79.9885,-79.6564,-79.6236,-79.4517,-77.4176,-76.8445,-76.1157,-75.5536,-74.1516,-73.4591,-46.7324
40,-78.596,-78.5474,-78.5438,-77.7107,-76.0683,-75.3745,-72.3839,-72.1863,-71.3846,-71.0746,-64.3023,-63.4965,-57.6843,-57.6622,-46.7324
41,-79.1241,-78.3003,-78.2999,-78.1942,-76.3024,-75.6856,-73.5444,-72.5192,-72.4117,-71.3138,-66.0053,-65.4845,-59.8421,-59.8122,-46.7324
42,-74.1486,-73.7916,-73.6891,-73.4591,-70.1,-68.5352,-64.6117,-63.2633,-59.0748,-58.2339,-46.7324
43,-74.2823,-74.1516,-73.2687,-72.8112,-70.492,-69.0581,-64.366,-62.6572,-60.5191,-59.512,-46.7324
44,-80.3028,-79.6236,-77.3769,-76.8833,-76.7025,-76.4857,-72.121,-71.5895,-46.7324
45,-80.1088,-79.4517,-78.2833,-77.6675,-77.0539,-76.7288,-71.3194,-70.8843,-46.7324
46,-81.8904,-81.7521,-81.7453,-81.3971,-81.1527,-70.492,-70.1,-64.0498,-63.1497,-60.7696,-58.82,-46.7324
47,-81.5961,-81.5624,-81.2076,-80.9718,-80.8204,-80.5968,-69.0581,-68.5352,-61.3921,-60.5229,-59.9468,-57.9011,-46.7324
48,-81.4751,-80.6793,-46.7324
49,-81.4706,-46.7324
50,-79.2493,-78.9653,-66.7153,-64.98,-46.7324
51,-80.1083,-79.8304,-65.3257,-63.2573,-46.7324
52,-80.2292,-79.9885,-79.0151,-78.4732,-64.6117,-64.366,-61.5276,-59.5778,-58.82,-57.9011,-46.7324
53,-79.8594,-79.6564,-78.1168,-77.5276,-63.2633,-62.6572,-61.9239,-60.7696,-59.9468,-59.7039,-46.7324
54,-46.7324
55,-81.8365,-46.7324
56,-80.205,-79.6676,-78.3333,-77.8854,-77.5341,-77.1854,-70.1919,-68.6936,-68.3149,-67.9753,-66.0053,-64.3023,-61.1126,-59.0969,-46.7324
57,-79.3394,-78.7736,-78.4197,-78.1143,-77.5802,-77.1491,-71.7271,-70.3665,-66.591,-66.0992,-65.4845,-63.4965,-59.4572,-57.3206,-46.7324
58,-81.7453,-81.2076,-79.5771,-78.6804,-78.4732,-78.3449,-78.0114,-77.8419,-77.7882,-77.5276,-77.4176,-76.7289,-73.7916,-72.8112,-46.7324
59,-81.5961,-79.2228,-79.0151,-78.6218,-78.3129,-78.1781,-78.1168,-77.2587,-76.9818,-76.8445,-76.0829,-74.1486,-73.2687,-46.7324
60,-81.3221,-80.6647,-78.1781,-77.8419,-76.5488,-76.1157,-63.1497,-60.5229,-59.7039,-59.5778,-59.512,-58.2339,-46.7324
61,-80.5593,-79.8761,-78.6218,-78.3449,-76.0673,-75.5536,-64.0498,-61.9239,-61.5276,-61.3921,-60.5191,-59.0748,-46.7324
62,-77.6343,-77.1931,-60.9854,-59.952,-46.7324
63,-77.0463,-76.5358,-63.706,-62.313,-46.7324
