16,-79.6855,-77.8595,-74.6872,-74.5621,-70.4535,-69.5354,-64.7075,-64.2074,-63.9924,-62.6276,-60.1901,-58.0306,-54.468,-52.9771,-41.2748
17,-79.4925,-77.1796,-73.4738,-72.6456,-69.1529,-67.5083,-63.9403,-61.8524,-61.7302,-61.2939,-57.9674,-55.1878,-54.3206,-52.6285,-33.2748
18,-80.7848,-76.879,-75.6354,-71.2293,-69.2104,-66.2154,-66.0189,-63.1878,-54.8507,-54.468,-41.2748
19,-81.1265,-77.8436,-75.1499,-69.8758,-69.7128,-64.5247,-63.9403,-62.8316,-56.2074,-50.7931,-33.2748
20,-79.0309,-77.6883,-75.1737,-69.7957,-68.2326,-63.4165,-60.7168,-52.9758,-50.6002,-49.4568,-41.2748
21,-79.7685,-78.5183,-76.8746,-73.03,-69.3712,-66.2802,-64.7878,-56.7103,-56.6546,-53.106,-33.2748
22,-79.6935,-79.3203,-76.8557,-75.0651,-69.3021,-66.3678,-64.9605,-64.2781,-61.106,-60.4725,-60.3035,-55.6895,-51.9201,-49.4568,-41.2748
23,-81.1598,-81.1327,-78.49,-76.8715,-71.358,-69.2575,-66.4189,-62.5623,-60.3327,-59.1399,-57.4791,-56.6546,-53.2676,-42.6002,-33.2748
24,-81.8858,-80.9981,-80.6627,-77.3712,-77.0025,-75.172,-75.133,-74.2702,-73.694,-68.2326,-67.2299,-67.1399,-65.7849,-64.5704,-63.9073,-63.8789,-55.6895,-55.4348,-51.5888,-41.2748
25,-81.7675,-79.9409,-78.5183,-76.9183,-76.6977,-75.8316,-75.2895,-74.622,-69.6883,-69.2575,-68.1683,-66.7497,-66.1928,-65.1139,-61.3306,-58.5152,-58.3678,-48.6825,-33.2748
26,-81.9248,-80.7686,-79.358,-79.0309,-78.2654,-75.9945,-75.1652,-73.0238,-70.7969,-70.6523,-69.3021,-65.6872,-65.4051,-64.7829,-63.2594,-56.6825,-54.507,-52.4344,-51.5888,-41.2748
27,-81.1327,-80.5073,-80.3785,-79.4055,-77.08,-76.5093,-75.083,-74.5966,-71.3203,-69.8919,-68.7702,-67.1426,-66.7736,-64.9196,-61.3306,-59.3274,-55.8789,-55.4419,-48.6135,-33.2748
28,-81.6286,-81.1924,-79.6935,-76.5133,-74.8249,-74.1928,-74.0957,-70.6537,-69.8797,-67.5044,-67.2299,-64.7772,-63.0783,-57.9531,-57.7828,-56.6135,-56.0877,-53.4139,-52.4344,-41.2748
29,-80.9981,-80.8838,-80.4252,-76.1501,-75.8316,-74.6176,-73.6077,-73.0091,-69.0025,-68.9811,-66.642,-62.5373,-62.0593,-61.9487,-60.1332,-59.3274,-56.204,-55.2594,-54.9752,-33.2748
30,-80.6627,-79.2781,-76.7702,-76.2684,-74.7291,-73.6374,-72.8908,-70.6523,-68.9018,-66.2284,-62.9752,-62.7487,-57.7828,-57.2674,-57.0387,-53.9148,-51.8864,-48.0556,-41.2748
31,-80.2735,-80.1324,-77.3507,-76.5093,-73.7519,-73.2868,-70.5957,-70.2654,-70.1855,-63.786,-63.6731,-62.5373,-57.4254,-56.7772,-56.4537,-54.3254,-50.2014,-41.1612,-33.2748
32,-81.4738,-80.7686,-78.7489,-77.1353,-76.9811,-76.9658,-74.5621,-72.4449,-72.1696,-70.6537,-68.5218,-62.3254,-62.1286,-61.5339,-61.3267,-54.9674,-51.8864,-48.6225,-47.3465,-41.2748
33,-80.306,-79.3042,-79.0597,-76.2664,-75.2829,-74.6176,-73.892,-70.6778,-69.263,-68.5133,-65.4405,-63.6944,-58.6753,-58.5446,-57.4254,-46.8973,-45.9148,-45.6918,-33.2748
34,-81.6286,-78.1855,-76.4622,-75.6354,-75.0938,-71.6553,-69.8524,-68.9018,-67.0983,-66.5446,-66.3576,-65.4795,-64.7075,-60.895,-55.7941,-54.9674,-50.9306,-41.2748
35,-81.3063,-77.3507,-75.8801,-75.3869,-74.9189,-69.8096,-68.2684,-67.5083,-66.7906,-65.4405,-63.6461,-63.4058,-62.4535,-61.3306,-53.5339,-52.8735,-51.3471,-33.2748
36,-79.2781,-78.6778,-76.3947,-75.2993,-72.5247,-68.5218,-66.0189,-65.462,-62.3206,-60.8735,-60.1601,-58.0306,-51.1265,-50.9306,-41.2748
37,-79.6308,-79.0597,-76.266,-73.7907,-69.7128,-68.9658,-64.1341,-63.2293,-61.3306,-59.7167,-57.9674,-54.6276,-52.895,-48.8501,-33.2748
38,-78.7489,-74.7906,-74.7361,-69.7302,-66.3576,-63.9924,-58.7931,-56.8501,-54.8507,-51.1265,-41.2748
39,-79.3864,-76.2476,-75.8801,-72.6456,-67.0938,-66.6872,-62.8316,-59.7167,-58.2154,-52.1601,-33.2748
