Node,CST,Tx power,IP address,x,y,z
17,-82,15,10.1.9.2,82.9272,8.76674,1.5
18,-82,23,10.1.10.1,96.7177,4.92193,1.5
19,-82,15,10.1.10.2,94.0366,3.57601,1.5
20,-82,23,10.1.11.1,4.19627,14.9277,1.5
21,-82,15,10.1.11.2,6.34154,17.0248,1.5
22,-82,23,10.1.12.1,13.14,14.1548,1.5
23,-82,15,10.1.12.2,16.1234,14.4696,1.5
24,-82,23,10.1.13.1,25.0027,15.5259,1.5
25,-82,15,10.1.13.2,22.4893,17.1638,1.5
26,-82,23,10.1.14.1,36.3982,16.5094,1.5
27,-82,15,10.1.14.2,33.4237,16.8999,1.5
28,-82,23,10.1.15.1,46.9009,13.9777,1.5
29,-82,15,10.1.15.2,45.2773,16.5004,1.5
30,-82,23,10.1.16.1,54.9319,15.3276,1.5
31,-82,15,10.1.16.2,57.9273,15.1616,1.5
