Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
6,0,2.979,0,3.13362,7.39081,10.3364,35.9245,6.3762,0.305856,0,0.048516,0,0,6.02182,321008,484080064,178132,268623056,14816,22342528,1264,5100,0,0,0,0
7,0,0,0,0,0.865243,15.3192,0.452524,43.3909,6.95374,0,0.232084,22.3279,0,13.8772,0,0,0,0,0,0,0,0,14823,22353084,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,103.322,5.00716,102.443,3.71028,5.34035,7.81751,35.5559,11.3216,0.313248,0,0.232476,0,0,10.7758,320992,484055936,179054,270013432,24903,37553724,2952,3449,0,0,0,0
1,0,0,0,0,1.86015,10.9238,0.488728,46.7573,15.8957,0,0.42534,14.451,0,15.9852,0,0,0,0,0,0,0,0,24903,37553724,0,0
2,0,60.4457,0,60.9715,1.43542,0.767031,57.7039,0.128936,0.128936,0,0,0,0,0,320998,484064984,300653,453384724,300625,453342500,10745,0,0,0,0,0
3,0,0,0,0,2.03288,0.353248,0.343836,57.3,57.1617,0,0.138296,0,0,0,0,0,0,0,0,0,0,0,300625,453342500,0,0
4,0,22.7103,0,21.9305,2.74951,2.52459,54.2438,0.568976,0.568976,0,0,0,0,0,321003,484072524,279760,421878080,112949,170327092,9195,812,0,0,0,0
5,0,0,0,0,0.370181,5.37862,0.944516,53.3882,49.2309,0,0.137116,4.02019,0,0,0,0,0,0,0,0,0,0,112973,170363284,0,0
6,0,15.1592,0,15.8304,12.157,0.442537,44.1233,3.30706,0.314568,0,0.026112,0,0,2.96638,321008,484080064,214873,324028484,75394,113694152,3650,4025,0,0,0,0
7,0,0,0,0,1.89681,10.4328,0.500456,47.1999,19.6357,0,0.258236,8.62507,0,18.6809,0,0,0,0,0,0,0,0,75394,113694152,0,0
Node,Aggregate thput,Throughput,Last agg thput,Last thput,Idle,CCA busy,Tx,Rx,Rx ME ok,Rx SBSS ok,Rx OBSS ok,Rx ME err,Rx SBSS err,Rx OBSS err,Mac Tx packets,Mac Tx bytes,Tx packets,Tx bytes,TxOk packets,TxOk bytes,ACK received,ACK missed,Mac Rx packets,Mac Rx bytes,Mac Rx drop packets,Mac Rx drop bytes
0,100.928,29.1295,105.76,28.8945,1.36838,0.479985,31.5704,26.6678,0.096576,0,19.1542,8.4e-05,0,7.4169,320992,484055936,163926,247200408,144875,218471500,5176,680,0,0,0,0
1,0,0,0,0,1.37351,0.593731,0.21468,57.9046,27.6173,0,0.499528,3.57792,0,26.2099,0,0,0,0,0,0,0,0,145064,218756512,0,0
2,0,18.5392,0,20.6608,3.60347,2.25742,31.0932,23.1209,0.165956,0,0.243752,0,0,22.7112,320998,484064984,158471,238974268,92204,139043632,3630,2033,0,0,0,0
3,0,0,0,0,1.71892,4.55057,0.289624,53.5158,19.4102,0,0.432924,5.86705,0,27.8057,0,0,0,0,0,0,0,0,92204,139043632,0,0
4,0,27.8282,0,28.0198,1.50953,0.537241,30.4142,27.6309,0.092652,0,19.8024,0,0,7.73577,321003,484072524,157864,238058912,138403,208711724,4945,695,0,0,0,0
5,0,0,0,0,1.37463,4.41822,0.205432,54.0882,26.3413,0,27.7469,0,0,3.6e-05,0,0,0,0,0,0,0,0,138403,208711724,0,0
6,0,25.4315,0,28.1845,3.34463,2.35345,37.6835,16.6987,0.185928,0,0.269224,0,0,16.2435,321008,484080064,193464,291743712,126483,190736364,4906,2005,0,0,0,0
7,0,0,0,0,1.71358,4.10021,0.336988,53.9242,26.2086,0,0.4251,7.82419,0,19.4663,0,0,0,0,0,0,0,0,126483,190736364,0,0
